"id","sked_id","week_name","week_short","week_id","game_num","game_date","date_tbd","time_tbd","game_status","away_team","away_initial","away_score1","away_score2","away_score3","away_score4","away_scoreOT","away_id","home_team","home_initial","home_score1","home_score2","home_score3","home_score4","home_scoreOT","home_id","attendance","sold_out","is_visible","culture","temp","desc","icon"
22501,12847,"Pre-Season C","C",3,"NULL","2015-06-19 21:30:00",0,0,"Final","Calgary","cgy","3","10","3","21","NULL",2,"Saskatchewan","ssk","6","13","7","3","NULL",4,"NULL",0,1,"en","16.8","Partly Cloudy","partly-cloudy-night"
22503,12849,"Week 1","01",5,"NULL","2015-06-25 19:30:00",0,0,"Final","Ottawa","ott","0","5","8","7","NULL",65,"Montreal","mtl","6","7","3","0","NULL",9,"21524",0,1,"en","20.5277777777778","Partly Cloudy","partly-cloudy-day"
22505,12851,"Week 1","01",5,"NULL","2015-06-26 21:00:00",0,0,"Final","Hamilton","ham","15","3","3","2","NULL",6,"Calgary","cgy","7","3","8","6","NULL",2,"28487",0,1,"en","24.3388888888889","Clear","clear-day"
22507,12853,"Week 1","01",5,"NULL","2015-06-27 17:00:00",0,0,"Final","Edmonton","edm","7","3","1","0","NULL",3,"Toronto","tor","10","0","6","10","NULL",7,"4900",0,1,"en","15.4277777777778","Rain and Breezy","rain"
22509,12855,"Week 1","01",5,"NULL","2015-06-27 20:00:00",0,0,"Final","Winnipeg","wpg","7","8","8","7","NULL",5,"Saskatchewan","ssk","0","14","9","3","NULL",4,"32228",0,1,"en","26.05","Clear","clear-day"
22511,12857,"Week 2","02",6,"NULL","2015-07-02 20:30:00",0,0,"Final","Hamilton","ham","17","21","11","3","NULL",6,"Winnipeg","wpg","7","6","5","8","NULL",5,"27279",0,1,"en","23.0111111111111","Foggy","fog"
22513,12859,"Week 2","02",6,"NULL","2015-07-03 19:30:00",0,0,"Final","Calgary","cgy","0","0","3","8","NULL",2,"Montreal","mtl","7","9","6","7","NULL",9,"19111",0,1,"en","21.9944444444444","Clear","clear-day"
22515,12861,"Week 2","02",6,"NULL","2015-07-04 18:00:00",0,0,"Final","BC","bc","3","4","9","0","NULL",1,"Ottawa","ott","0","10","3","14","NULL",65,"24376",1,1,"en","24.1","Clear","clear-day"
22519,12865,"Week 3","03",7,"NULL","2015-07-09 21:00:00",0,0,"Final","Ottawa","ott","0","11","3","3","NULL",65,"Edmonton","edm","14","22","7","3","NULL",3,"29904",0,1,"en","27.9222222222222","Clear","clear-day"
22521,12867,"Week 3","03",7,"NULL","2015-07-10 19:00:00",0,0,"Final","Montreal","mtl","0","10","3","10","NULL",9,"Winnipeg","wpg","6","13","3","3","NULL",5,"25605",0,1,"en","29.0722222222222","Clear","clear-day"
22525,12871,"Week 3","03",7,"NULL","2015-07-13 21:00:00",0,0,"Final","Toronto","tor","7","7","3","3","NULL",7,"Calgary","cgy","0","22","0","3","NULL",2,"26741",0,1,"en","16.6722222222222","Clear","clear-day"
22527,12873,"Week 4","04",8,"NULL","2015-07-16 19:30:00",0,0,"Final","Hamilton","ham","0","10","0","3","NULL",6,"Montreal","mtl","4","3","7","3","NULL",9,"20773",0,1,"en","21.6944444444444","Clear","clear-day"
22529,12875,"Week 4","04",8,"NULL","2015-07-17 19:00:00",0,0,"Final","Edmonton","edm","5","3","3","12","NULL",3,"Ottawa","ott","0","3","3","6","NULL",65,"21078",0,1,"en","19.4333333333333","Light Rain","rain"
22531,12877,"Week 4","04",8,"NULL","2015-07-17 22:00:00",0,0,"Final","BC","bc","7","2","11","7","NULL",1,"Saskatchewan","ssk","0","4","7","13","NULL",4,"26159",0,1,"en","13.5166666666667","Light Rain","rain"
22533,12879,"Week 4","04",8,"NULL","2015-07-18 19:00:00",0,0,"Final","Winnipeg","wpg","16","0","6","3","NULL",5,"Calgary","cgy","8","8","7","3","NULL",2,"29255",0,1,"en","25.0388888888889","Clear","clear-day"
22537,12883,"Week 5","05",9,"NULL","2015-07-24 22:00:00",0,0,"Final","Toronto","tor","0","7","11","12","NULL",7,"BC","bc","14","7","0","6","NULL",1,"20085",0,1,"en","16.3388888888889","Clear","clear-night"
22539,12885,"Week 5","05",9,"NULL","2015-07-25 19:00:00",0,0,"Final","Winnipeg","wpg","3","0","0","0","NULL",5,"Edmonton","edm","1","3","14","14","NULL",3,"27895",0,1,"en","13.7888888888889","Light Rain","rain"
22541,12887,"Week 5","05",9,"NULL","2015-07-26 19:00:00",0,0,"Final","Hamilton","ham","7","7","3","14","NULL",6,"Saskatchewan","ssk","3","11","7","0","NULL",4,"31683",0,1,"en","23.0833333333333","Clear","clear-day"
22863,13023,"Pre-Season C","C",3,"NULL","2015-06-19 22:00:00",0,0,"Final","Edmonton","edm","3","11","1","3","NULL",3,"BC","bc","7","3","0","3","NULL",1,"6117",0,1,"en","15.8444444444444","Clear","clear-night"
